"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
0.664207351120686,-0.421240237097081,0.0193870026663701,-0.227740002832208,0.417163331983615,-0.945781478076594,-0.35662386245113,0.42260134318102,0.31103862211953,-0.769520869620716,0.96180696860256,0.895032778192182,-0.551291268665135,0.976060890415654,-0.728052142712982,0.598409300853058,-0.131964870452302,0.212839511068607,-0.179247661568492,1.75085265116702,-0.706269503237017,1.48114141310663,0.675500038279012,-0.249418411973142,-1.08184960403418,-0.0982805500779156,0.350736074209316,0.00867211244901111,-0.0995254861745023,-1.33893812638767,0.870303167165644,-0.974177747275977,0.187199253915872,0.629767365741527,-0.676522564685882,-0.600929377494382,0.393349293930061,0.498963012961103,0.108941057077162,0.114538401403311,0.0965717185354343,0.67116430989981,0.432742095633476,-0.595941720247554,-0.055081679290495,-0.478433834094185,-0.699439356032826,1.27403805544225,-0.123675941877619,-0.00557397516465588,-0.241105464547811,0.0428814387980294,-1.5480847328314,0.253774894814559,-1.22289058344596,0.715029651677772,-0.58243149288481,0.137879455554034,0.553375816958037,0.938413658307655,-0.861358898532484,0.049212017214511,0.615388686462425,0.941320514003518,-0.989238956217725,0.322325130380086,0.762250309604462,-0.0291547764725236,-0.675393317002552,-0.299657041413867,0.409938485286297,-0.625127062360773,-0.380974386442728,-1.36741424558509,0.591507484667178,-1.14439382069673,0.220386357282444,-0.593951110020255,0.677262234350707,-0.359552699092239
-0.194889966418188,-2.28832774232698,0.0584606714084218,-1.51070312548358,0.667269187622081,0.447413378619522,-1.36635941792554,1.50894589840984,0.230889913025965,-0.310232207199055,0.84899049595007,-0.895093413426391,-0.123046797780419,-0.513948533890879,-0.304064054761716,0.439996345684568,0.615878634325641,0.661432370973289,0.645012154625203,0.700507401248594,-0.0732517203513098,0.691420230761728,-0.0609669503051347,0.114194640850621,1.06150530940524,-0.24246974929601,0.0691330128394704,0.348398077009543,-1.80137697992403,-0.26777165269854,1.53245252925173,0.277378497628108,0.0789050095503788,-0.207202284658538,0.345221137717003,0.983801453670592,-0.470206098032357,0.327525390578662,-0.172746555415515,0.139746663128664,-0.793857399608953,0.511282390808694,-0.408201575187508,0.57485821107187,0.804409647632751,0.0399000993118518,0.720099561428186,-0.51847088179594,-0.961251479444662,-0.86440307991145,1.57534961119925,1.0499410468332,1.37118568250001,-0.210933818925011,0.471129631981408,-1.10915054934864,0.607874668587188,0.222503781080197,1.52386802861191,0.202159187322807,-0.0703594297514504,0.199378660873115,-0.221825237579344,1.46999744607723,0.17433898932037,0.39360903543474,0.885945441126196,1.33179761361738,-1.19132057118679,0.0871319493545232,0.398483736300203,0.176264330215035,1.46140288630317,-0.935669242663242,-1.58811979200621,0.0162558761620791,0.932517646680911,0.445472923277967,-0.474199780934355,-0.183534727957256
1.27680974192046,-0.133251650053036,-0.39706243964681,-0.384756755558902,0.681531617518588,-0.309998107130378,0.930793024606592,0.0486740934538711,-1.12934539271992,-0.0827405255739199,0.483155375319352,2.32547271299629,-0.692111034023473,0.316111979278131,-1.94278076322468,0.170506266913482,0.839951022481964,-0.0207342891337992,0.243055779358105,0.593237810587915,0.676707455179483,0.375565628303458,-0.54296737587551,-1.18552636019914,0.602301618160262,-0.64456261213978,-0.354136631451011,-0.257569732327552,-0.113750086294525,-0.725183537501818,0.916427794424291,-1.23660260933467,0.0419693005101667,-0.497279972918463,-0.316443739077192,-2.42000334606873,1.17262020532271,0.596533894199622,0.310749431233766,-0.513163719253638,0.600596404150081,0.632121608319842,0.5965098637258,0.91254780059126,0.0534209455349285,-0.262610646439716,0.620600436729116,0.41255641125504,-1.25328306596986,-0.102758240453312,-0.871938002214672,0.220600014229439,-0.187738894614606,1.58699681612041,-0.282228562220438,1.04660467240476,1.80118832610224,-1.03106562074221,-2.50696703045228,-0.539821002078664,-0.0524888088790085,0.622772190535947,-0.965885091137165,-0.578314457967704,0.599134914465173,0.0299841061403185,0.486440431654119,0.0401448213282136,0.675970603223678,0.323807529159575,0.0749920178690535,-0.442737591538455,-1.51515616168481,-0.288109550797072,1.04027983163113,-0.00157873802516848,-0.994589134541936,-0.392058800261248,-0.129422582534636,0.249254911956393
0.249118336825849,-1.09578828386526,0.26719410155966,-0.186729469261083,0.640026416653744,-1.1977061589636,0.105364973932888,-0.340476114149949,0.148508700564925,0.179837823806641,-1.24723616516289,-0.164653748961624,-1.18548402105666,0.423809489740289,-0.44590409753128,-0.474510040140169,-0.983505865329345,0.897122571469103,-0.32304121766446,0.283421009068637,-0.589995472868078,-0.0979454712465817,0.522647149358301,-0.519766978550102,1.43835476919664,-1.42046042346842,0.0220569365175808,0.413634778914012,0.218148297885091,0.669021675554561,-0.601830868302131,-0.490496981429639,0.159876887373756,0.55574164355577,0.186735983789028,0.940049757489026,0.24506405162964,-0.287548966222901,-0.826125078449622,-1.99817282648988,-0.639480268712111,0.848999073539121,0.205242737745256,-0.262439409103125,-0.42741150780052,0.668539884775475,-0.51227292552425,-0.309391498575089,0.365680331186722,0.28317482220894,-1.55721086141065,-0.652079814934583,-0.226533416334665,0.861320023572476,-0.253071263154105,0.643708875913063,-0.55801530984714,0.097081737347077,-0.324818789847413,-0.4730586704286,0.590090325853804,-0.29996548428946,-1.62592687824388,-0.250736564743333,1.22135802256231,0.727742378711064,0.199754771089044,0.0798472520113752,-0.263366197881411,-0.114372596000086,0.243287253032748,-0.395655213636592,-0.566938531282342,-0.423147954621577,1.41761902126071,-0.34483541396385,-0.656320254408026,0.678643266243146,-0.532513808447813,-0.624184065315204
0.125496774610317,-0.784581715423101,-0.898639254731729,0.42808910920125,-0.438140317639063,-0.846239008178735,-0.456919233360879,0.0388333432342363,0.465409271123828,-1.42794340248861,-0.0367881730330315,0.733519169354945,0.76650748328783,0.0720406530043128,-0.315962230156235,-1.40086304780982,-0.290770699202921,-0.0553778382269614,-0.544135893315401,-0.489331702573347,-1.04033867958552,-0.474789656954434,0.232750706587618,-0.966342723819147,-0.217788029112825,0.44647205078555,-0.0647606993011298,0.0207718387579766,-0.593341200954583,0.0447382296725244,-0.198189557455604,0.96167077080343,-0.40005418774202,0.592414866255274,0.262682490968189,0.259011899676496,-0.138156028258595,-1.5574793936746,0.202970023924432,0.125193285804512,-0.0643126535205261,-0.93558281931271,1.15316115028036,0.737488508881097,1.14616657890226,-0.668355575204381,-0.47467921241392,-0.640454705779102,-0.379425427379148,0.786749371417444,0.415708982651828,-1.63807712352546,-0.0283859440798698,0.0400071073083991,-0.525773532544612,-0.435116137679686,-1.54356710997003,-0.381683775995249,1.94166438768536,1.13851093824702,-0.858715561683753,-0.451824975497141,0.559886209079625,1.09057706682016,-1.13284958916211,-0.238377054898992,-0.0590241147911733,1.26469666624917,0.0565383118592967,0.573538661022062,0.535324498696092,-0.197869558178375,-1.02171137773508,0.922222573722607,-0.550067072370288,0.693212456998026,0.883800884843172,0.312248060136063,-0.564798310270683,0.0325729096341196
-0.305439502779463,0.368263376084516,-0.528812708416731,-0.456119287521093,0.0623911457050565,0.878966305400374,2.44660046040779,-1.1361122947645,-0.274817925016844,0.685153997017765,-1.50788038467157,1.48613545127547,-0.108840882510991,-0.850327312386989,-0.00593854095279521,0.398793277159818,-0.105729742214254,-0.223799949131744,1.06172325087582,-0.688861163089538,-0.315764425443547,-0.50731893168713,0.0775696976933008,-0.108745966407865,0.45900094793393,-0.482954432135911,-1.12518484655593,0.1906839080746,-0.228276143107518,-0.903570248489912,-0.467182404305545,0.0836015517203707,-0.05443568418451,-0.96175535120144,-0.0778354731164752,-2.03976527572251,0.815050299091246,0.418224358597583,-0.301367733049255,-0.487790212902341,0.223248491389803,-1.8228033376759,1.04044181164376,-0.461591813348447,0.788247360910418,-0.697804582957387,-0.20377765785097,0.212068728615056,0.0867325075099599,-0.169102597221565,-0.84554249807088,-0.397493213819704,-1.19010097933246,0.756837269521944,0.713505071035021,-0.588993129576426,0.554749415256747,-2.5600993416316,-1.38986707359212,-0.40429972666954,-0.755036202753247,0.391163083471375,-0.498676744429324,-0.521216921947378,1.52326228887936,0.0855873696486472,0.146474819371435,-0.145714476028994,0.920072949275405,-1.08855603701886,-1.75667087539982,0.617166357349878,0.165400797590622,0.899256764384925,1.65688180805613,1.41265173028439,-1.73805670078437,-1.07848794594471,0.729478186191551,-1.44860264029343
0.192082564469794,0.14144570991033,-0.956943277995982,0.263091185698134,0.898155142160582,-0.464936749200681,-1.4561185293327,0.743503072655008,-0.329366188405424,-0.318994917819427,-0.647249836874662,0.112916829410656,-0.262338538057789,-0.950670157788402,1.86434665741983,0.556391768914512,0.869998785869035,-0.281744803772323,1.19340163280057,0.261729873747968,0.86523637776055,1.8660941485794,-1.53268983209463,-0.300435480190329,2.15868886312475,-1.22815039436593,-0.0628352068820056,-0.509512787413296,0.102824253705256,0.697815850309487,1.00524316387968,-0.523938680784385,0.917453764729545,-0.786955490438968,-0.439867452207431,-0.308071781842545,0.1503765050133,1.583318899547,-0.0868021326953762,-1.25752572210807,1.0003431007674,1.47196123569988,0.531236519823666,-0.29304063231489,0.776870225065359,0.575850846921542,0.0509926271155124,0.626843148877734,0.599085863169916,-0.399934070899479,0.252419625221226,-0.0778402202278868,0.644224253912269,0.0296086057682246,1.73566132003175,-0.30546974993344,1.74658098380473,-0.160987562048553,-1.21596194295623,-0.800512969502984,-0.274007907031558,0.251618172504852,-1.12603957396414,-0.29138471394429,-0.58378323771481,-0.387151159945443,-0.342792293167817,0.464011537474368,0.418454683232401,-1.10673586126993,-1.20226297447062,0.154500785258827,0.296434451601839,-0.482632984239226,0.67839507579908,-1.38715280627095,0.57958404851154,-0.576075165080503,-0.73768336442154,-1.35537158638295
-0.475570082551528,-0.172021614939011,0.141293361293998,-0.81854200691869,-0.406990646903309,0.865544267013612,-0.0288127895354185,-0.306277489839508,0.213320023667416,0.232624524163376,1.49089823780157,-0.443043817899257,0.892848883982562,-0.14737292633257,0.16719114963579,-1.21069163319922,0.351128566856093,0.986737589277793,0.313735031035256,0.863798506749483,0.276117189067512,-0.44643709364977,-0.118670009886786,0.0713725496727091,0.781821346952545,0.936920871351284,-0.270937843590469,-0.665692578926722,0.590846639771264,0.807149757204618,-0.460261525387517,0.738210243775296,-0.703935082388382,0.756272812639979,0.143464512599915,0.498342771608518,0.163971947996233,0.445580957923393,-0.0627181280135066,-0.205097978287604,-0.166507062194887,-1.08958182716391,0.310999312229881,-0.201479205949497,0.965155746884658,-0.389695011008183,-0.530075936995355,-1.94758812255996,-0.467761572466935,-0.162949525172532,1.28526630912867,-1.40581777849277,0.676516888535135,0.500873846058468,-0.118037078668661,-1.26630569825087,-0.761232060530593,-0.503061377323184,2.70998449603629,0.0489309050105894,-1.12043572542383,1.14912249779447,-0.556108131415129,-0.517386344422962,0.357098020781699,-0.28916197954692,-0.54436204979536,1.62801746627803,-0.922603465256618,0.481944763483794,0.412133941534843,0.61772794622314,0.524164605263157,-0.81709949484877,-0.748049244312416,-1.6155372745132,1.07500002139291,0.694260407422901,-0.263372010797467,0.526108115394264
-1.33200354685771,0.489365772627533,-0.0840351186429696,1.00173867231292,-1.00817217157572,0.150831607726247,0.977462402622069,-0.564033722412049,0.201173401642106,-1.02514294640286,0.533854355656377,1.86710242097795,0.0277881715391045,0.56067770124544,-0.209403802956148,0.324063207812906,0.664720459304938,0.0880686370042197,0.120083178808923,-0.0778977524415181,0.0110489587632685,-0.961465071249489,-0.251934884997491,-1.01926664435224,0.799529876472529,0.170465431646505,0.423978127388808,0.731701873176457,0.158466503269484,-0.427815978879675,-0.417370104043863,-0.192466092038456,0.177414629187188,-0.0557541957378514,-0.219050952999281,-1.16505663264978,0.645708958065773,0.994088883626275,-0.153199409474003,0.101502589844241,0.876125241066226,0.143371302713698,0.914723565214407,0.568639883810953,-0.0826221956591165,-0.476957907517005,0.983839524001446,0.614445835337836,0.420136898418085,0.415976742455116,-0.456810832008208,0.47742731474518,0.406820534281292,0.0330184499509137,-0.240940102652428,0.370061477946865,0.828378807016992,-1.03065312759574,-1.14440740278708,-0.143925399646597,-0.187595834316672,-1.00665118624183,0.713593538575156,0.682832638265534,1.51050407369158,0.840098088455343,-0.232419555453639,0.279123510394191,0.0754256804674626,-1.43862019548641,-1.05645785025958,0.680985461787632,0.905188534365957,0.508005282290286,1.72480642458109,-0.360768580175653,-0.815416403866458,-0.320367072825367,1.06604277002416,0.751827581231472
-1.04056409834932,-1.25823770894762,-0.288705397957531,1.52635445812498,-0.506184637108691,-0.627864887547278,-0.277389438654978,-0.681102234475082,-1.1535192975751,0.162443571565379,-0.195936043226511,-0.167594823427718,0.831645882527078,0.0847105886530744,0.318254705634444,-0.400331162280234,-0.68423516306728,-0.442421989292125,-0.25223722319293,0.399515927522314,0.081879643521216,0.0302685850424325,-1.55981321025225,-0.0966064201969487,-0.0600037347570756,0.244647147190865,0.516053484795039,-0.703788989027809,-0.0826865207400599,0.782021484682471,-0.703161455603989,0.429379790406711,-0.0352117403233873,0.80235340820135,-0.643391525790236,0.553383884183049,-0.523616920417465,0.734159996680822,0.353171788033516,-0.294261377785732,0.00383319825262457,-0.0624361838858186,-0.123637855556532,-0.946773411621408,-0.128802558328372,-0.395649790229247,0.986791843692848,0.37255471502382,-0.0253912477134371,-0.184364022034079,0.910696564425113,-1.04248019613583,-0.128818427568216,0.301363356965064,-0.00209913317596277,-0.349186630970394,-0.116260909797295,0.560087134073622,-0.335394899425103,-0.310613796742513,-0.296112781484616,-0.126240028584293,-0.526931704732324,-0.58036166357879,0.0410518077040701,-0.176333221091684,1.16414284857995,0.0453021013597875,-0.131488123649166,0.634391272467369,0.820306421051682,-0.250120028590566,0.174740616541336,1.29429015804571,-0.030302799780416,0.31857848434156,0.0632936202729236,1.13636486827299,-0.519999919592834,-0.302960276668279
